trade_date,stock_id,open,high,low,close,volume,amount,ma_5,ma_10,ma_20,ma_60,ma_120,ma_240,rsi_6,rsi_14,macd_dif,macd_dea,macd_hist,dmi_pdi,dmi_mdi,dmi_adx,dmi_adxr,bb_upper,bb_mid,bb_lower,vol_ma5,vol_ma20,vol_ratio,vwap
2026-01-16,0050,71.75,72.1,71.2,72.0,101069992.0,7242693243.0,70.89000000000001,70.41499999999999,67.3425,64.14916666666666,59.715833333333336,102.54916666666668,86.53846153846173,89.58333333333333,2.220524347564705,1.9078880975200834,0.3126362500446218,48.24094836547935,14.130532544680923,38.812240263111285,,74.05237293000441,67.3425,60.63262706999559,94551873.0,98825212.6,1.068936963311134,71.6601742978272
2026-01-16,0051,99.65,101.15,99.65,100.7,202785.0,20405104.0,98.78999999999999,96.84,93.79499999999999,91.36833333333333,87.47416666666666,80.92333333333335,95.65217391304348,90.94827586206898,2.4398177242533734,1.7059209802016604,0.733896744051713,50.23068143567656,11.372675220979527,34.24255750426493,,101.03944614860163,93.79499999999999,86.55055385139835,90605.6,81011.5,2.238106695391896,100.62432625687305
2026-01-16,0052,41.97,42.09,41.47,42.07,64178143.0,2684321385.0,41.332,41.043000000000006,38.9495,123.95366666666668,168.89974999999998,170.76208333333335,79.42583732057393,88.65671641791039,-11.420602843091231,-16.68437250793262,5.263769664841387,19.096677337669686,64.77449658151137,66.91736720116126,,43.524634050391754,38.9495,34.37436594960825,55820684.8,49766434.7,1.1497197361505678,41.82609934662647
2026-01-16,0053,153.7,156.4,153.7,156.0,16575.0,2568393.0,152.78000000000003,151.54000000000002,144.7,139.04416666666665,129.62666666666667,114.178125,90.54054054054066,90.4761904761905,4.780643915287527,3.930634328083944,0.8500095872035831,47.773394464133354,16.39291104453434,34.324389361888024,,159.7523647381584,144.7,129.64763526184157,20650.0,23187.25,0.8026634382566586,154.9558371040724
2026-01-16,0055,32.2,32.35,32.09,32.27,161338.0,5204447.0,32.012,31.999000000000002,32.05,30.979499999999998,30.641833333333334,29.459833333333336,71.87500000000023,58.6666666666668,0.284495411945624,0.32925715593148863,-0.04476174398586463,30.16896310550912,14.82444881909902,28.95316471995345,,32.38156725125395,32.05,31.71843274874605,170709.6,246466.25,0.9451020915051057,32.258035924580696
2026-01-16,0056,38.1,38.3,38.1,38.26,63588188.0,2430498834.0,37.928000000000004,37.646,37.1265,36.618500000000004,36.20575,35.45033333333334,98.8505747126439,88.01843317972356,0.4385020230849719,0.3298637376933164,0.10863828539165549,43.588679505456284,13.886957940531596,28.25306657871331,,38.346150942300106,37.1265,35.906849057699894,56142446.8,47934006.35,1.132622313853268,38.22248927741108
2026-01-16,0057,207.8,210.0,207.8,210.0,15140.0,3148538.0,206.26999999999998,205.055,196.51999999999998,187.53666666666666,175.32166666666666,156.69979166666664,83.73493975903618,90.07490636704118,6.179628033542656,5.308504569138306,0.8711234644043495,57.089199221860284,15.122295562640922,38.99801530892542,,215.2371297844611,196.51999999999998,177.80287021553886,18809.2,32744.05,0.8049252493460647,207.96155878467636
2026-01-16,0061,23.93,24.12,23.71,23.73,1424180.0,33950985.0,23.936,23.831,23.439500000000002,22.73966666666667,21.75841666666667,20.21804166666667,52.380952380952344,64.38356164383563,0.35157304406265055,0.340390684680721,0.011182359381929574,31.124222452546036,21.160244980484084,15.246633647914914,,24.325353142158917,23.439500000000002,22.553646857841088,571123.6,465963.65,2.4936458587948387,23.83897049530256
2026-01-16,1101,25.25,25.3,24.9,25.0,36085550.0,904692367.0,24.97,24.169999999999998,23.5075,22.552500000000002,,,100.0,77.49999999999997,0.6502365297483514,0.47103011350975477,0.17920641623859668,36.98145189251752,7.8354618915955205,38.26026236098913,,25.40909905010737,23.5075,21.605900949892632,60325039.8,34298115.3,0.5981852663444078,25.07076563887761
2026-01-16,1102,36.85,36.95,36.7,36.8,4668165.0,171724156.0,37.1,37.135000000000005,36.910000000000004,37.2625,37.553333333333335,40.278749999999995,39.28571428571412,51.315789473684134,-0.10767473713437425,-0.10181561592605283,-0.0058591212083214245,15.110576313383135,17.516734701940265,14.211719997870146,,37.910315739627386,36.910000000000004,35.90968426037262,6430832.2,14054046.35,0.7259037174069011,36.78622242358614
