trade_date,stock_id,open,high,low,close,volume,amount,ma_5,ma_10,ma_20,ma_60,ma_120,ma_240,rsi_6,rsi_14,macd_dif,macd_dea,macd_hist,dmi_pdi,dmi_mdi,dmi_adx,dmi_adxr,bb_upper,bb_mid,bb_lower,vol_ma5,vol_ma20,vol_ratio,vwap
2026-02-02,2330,1750.0,1765.0,1745.0,1765.0,33342359.0,58467099660.0,1789.0,1774.5,1739.5,1556.0,1433.25,1221.8708333333334,48.14814814814815,59.01639344262295,60.404741232457354,65.55191911910052,-5.1471778866431634,33.79197214762539,15.397246777644222,55.32098813769559,,1826.6719414056013,1739.5,1652.3280585943987,35855019.2,38464946.1,0.9299216607308356,1753.5381842658464
